source_candidate_id	normalized_lemma	pos	yaitron_entry_id	translation_en	similar_translations_en	headword_entry_count	headword_pos_values	translation_zh_tw_candidate	candidate_status
th5000-cand-20260708-4465	พิจิตร	n	14699	Phichit		1	n	披集府	authored_needs_review
th5000-cand-20260708-4468	สังคมศาสตร์	n	3219	social science		1	n	社會科學	authored_needs_review
th5000-cand-20260708-4471	เหยื่อ	n	38972	bait	lure; decoy; snare; allurement; enticement	2	n	餌	authored_needs_review
th5000-cand-20260708-4474	ต่อกร	v	22598	fight	put up a fight; struggle	1	v	鬥爭	authored_needs_review
th5000-cand-20260708-4477	ความเรียบ	n	37755	flatness	smoothness; plainness	1	n	平整度	authored_needs_review
th5000-cand-20260708-4480	ผู้สร้าง	n	13697	producer	director; maker; manufacturer; impresario	1	n	生產者；製作者	authored_needs_review
th5000-cand-20260708-4483	การคาด	n	31920	anticipation	expectation	3	n	預期	authored_needs_review
th5000-cand-20260708-4486	ก็ตามที	adv	39877	somehow	whatever; however	1	adv	不知何故	authored_needs_review
th5000-cand-20260708-4489	ภาษาเยอรมัน	n	30944	German		1	n	德語	authored_needs_review
th5000-cand-20260708-4493	เพราะอะไร	part	9653	why		1	ques	為什麼	authored_needs_review
th5000-cand-20260708-4496	แจ้งให้ทราบ	v	2233	inform	announce	1	v	通知	authored_needs_review
th5000-cand-20260708-4500	ฆ่าเชื้อ	v	12736	sterilize	disinfect; purify; clean	1	v	消毒	authored_needs_review
th5000-cand-20260708-4503	ยวง	n	26946	a long sticky mass like mucus that runs from the nose or silver that drops when it is melted by the heat		3	n	鼻涕或熔融銀滴形成的長條黏稠物	authored_needs_review
th5000-cand-20260708-4506	อัตราแลกเปลี่ยน	n	19344	exchange rate	rate of exchange	1	n	匯率	authored_needs_review
th5000-cand-20260708-4510	ปากทาง	n	13535	entrance		1	n	入口	authored_needs_review
th5000-cand-20260708-4513	โภชนาการ	n	5518	nutrition	dietetics	1	n	營養	authored_needs_review
th5000-cand-20260708-4517	สถานีรถไฟ	n	3048	railway station		2	n	火車站	authored_needs_review
th5000-cand-20260708-4521	จุดหมายปลายทาง	n	38050	destination	terminal point; goal	1	n	目的地	authored_needs_review
th5000-cand-20260708-4524	การพักผ่อน	n	8991	relaxation	recreation; rest	1	n	休息；休閒	authored_needs_review
th5000-cand-20260708-4527	ปอด	n	13059	lung		2	n;v	肺	authored_needs_review
th5000-cand-20260708-4530	ยโส	v	9182	be arrogant	be conceited; be proud; be haughty	2	adj;v	傲慢	authored_needs_review
th5000-cand-20260708-4533	ลดน้ำหนัก	v	17485	lose weight	diet	1	v	減肥	authored_needs_review
th5000-cand-20260708-4536	กนก	n	29385	gold		1	n	金子	authored_needs_review
th5000-cand-20260708-4540	ฮอร์โมน	n	2422	hormone		1	n	荷爾蒙	authored_needs_review
th5000-cand-20260708-4543	ตื่นตาตื่นใจ	v	22780	be excited by seeing some spectacular things	be thrilled; be aroused; catch/strike the eyes; be striking; be a feast of the eyes	2	adv;v	看得目不暇給；大開眼界	authored_needs_review
th5000-cand-20260708-4546	รอบตัว	adj	35593	surrounding	be on all sides of; be all round	2	adj;adv	周圍的；四周的	authored_needs_review
th5000-cand-20260708-4549	เขื่อน	n	10950	dam	embankment; weir; barrage; dike; dyke	1	n	壩	authored_needs_review
th5000-cand-20260708-4552	ขออภัย	v	10412	apologize	make an apology; ask for forgiveness; ask for pardon	1	v	道歉	authored_needs_review
th5000-cand-20260708-4555	ปลัดกระทรวง	n	37192	permanent  secretary	under-secretary of a ministry; under-secretary of state	2	n	部會常務次長	authored_needs_review
th5000-cand-20260708-4558	กระทรวงสาธารณสุข	n	29802	Ministry of Public Health		1	n	公共衛生部	authored_needs_review
th5000-cand-20260708-4561	ขาล	n	10153	Year of the Tiger	tiger	1	n	虎年	authored_needs_review
th5000-cand-20260708-4564	เบญจ	adj	26078	five		1	adj	五	authored_needs_review
th5000-cand-20260708-4567	เบาหวาน	n	25874	diabetes		1	n	糖尿病	authored_needs_review
th5000-cand-20260708-4570	สหาย	n	7482	friend	comrade; companion; associate; ally; pal; follower	1	n	朋友	authored_needs_review
th5000-cand-20260708-4573	ร่าย	n	5872	kind of Thai verse		2	n;v	一種泰語詩體	authored_needs_review
th5000-cand-20260708-4576	น้ำใจ	n	25260	kindness	spirit; heart; thoughtfulness	1	n	仁慈	authored_needs_review
th5000-cand-20260708-4580	ความคิดสร้างสรรค์	n	3977	creativity		1	n	創造力	authored_needs_review
th5000-cand-20260708-4583	ด่าง	n	33722	alkaline salt	basic salt; potash; lye	1	n	鹼性鹽	authored_needs_review
th5000-cand-20260708-4586	เท็จจริง	n	34515	fact	truth; data; figure; reality; actuality; certainty; substantiality; matter	2	n;v	事實	authored_needs_review
th5000-cand-20260708-4589	ริ้น	n	26463	gnat		1	n	蠓；小飛蟲	authored_needs_review
th5000-cand-20260708-4592	ประหยัดเวลา	v	27421	save time		1	v	節省時間	authored_needs_review
th5000-cand-20260708-4596	สัตย์	n	3244	honest		3	adj;n	誠信；信實	authored_needs_review
th5000-cand-20260708-4599	สกรู	n	18549	screw		2	clas;n	螺絲	authored_needs_review
th5000-cand-20260708-4602	อวกาศ	n	8009	space		1	n	空間	authored_needs_review
th5000-cand-20260708-4606	ค้าปลีก	adj	3572	retail		1	adj	零售的	authored_needs_review
th5000-cand-20260708-4609	เมื่อย	v	9257	feel stiff	have an ache	1	v	感到僵硬；痠痛	authored_needs_review
th5000-cand-20260708-4612	แป้น	n	4999	fruit-picking pole	pole for pulling down fruit high up on the tree	10	adj;adv;n	水果採摘桿	authored_needs_review
th5000-cand-20260708-4615	ขนส่งสินค้า	v	3494	transport goods		1	v	運輸貨物	authored_needs_review
th5000-cand-20260708-4618	ลงรัก	v	17462	lacquer	cover with lacquer	1	v	漆	authored_needs_review
th5000-cand-20260708-4621	หลังบ้าน	n	4463	backyard	behind the house	1	n	後院	authored_needs_review
th5000-cand-20260708-4624	ปฏิวัติ	v	27233	overthrow	stage a revolution	1	v	推翻；發動革命	authored_needs_review
th5000-cand-20260708-4628	คนไข้	n	10689	patient	sick person	1	n	病人	authored_needs_review
th5000-cand-20260708-4631	บูรณะ	v	26074	restore	reconstruct; repair; renovate	1	v	恢復；修復	authored_needs_review
th5000-cand-20260708-4634	บีเอ	n	1483	B.A.	beauty advisor	1	n	美容顧問	authored_needs_review
th5000-cand-20260708-4637	อย่างไรบ้าง	part	37544	what	how	2	ques	什麼	authored_needs_review
th5000-cand-20260708-4641	สลับซับซ้อน	v	3141	complicate	to be complex	1	v	使複雜化	authored_needs_review
th5000-cand-20260708-4644	ปราม	v	27406	prohibit	disallow; forbid; warn; caution; alert; stop	1	v	禁止	authored_needs_review
th5000-cand-20260708-4647	เจ้าตัว	n	23731	oneself	referred person; person concerned	1	n	當事人；本人	authored_needs_review
th5000-cand-20260708-4650	คล่องตัว	adj	32507	dextrous		2	adj	靈巧的	authored_needs_review
th5000-cand-20260708-4656	หนังสือรับรอง	n	3870	certificate	letter of recommendation	1	n	證書	authored_needs_review
th5000-cand-20260708-4659	แปะ	v	16649	stick	paste; glue	2	adv;v	黏貼；貼上	authored_needs_review
th5000-cand-20260708-4662	มาศ	n	16050	gold		4	n	金子	authored_needs_review
th5000-cand-20260708-4665	อาชีวศึกษา	n	6771	vocational education	vocational training	1	n	職業教育	authored_needs_review
th5000-cand-20260708-4669	จ้อ	v	32988	talk	babble; chat	1	v	聊天；喋喋不休	authored_needs_review
th5000-cand-20260708-4672	จากไป	v	37586	depart	leave; go away from	1	v	離開	authored_needs_review
th5000-cand-20260708-4675	ชดเชย	v	27781	make up		4	adj;v	彌補；補足	authored_needs_review
th5000-cand-20260708-4678	ฟื้นตัว	v	15382	recover	improve	1	v	恢復	authored_needs_review
th5000-cand-20260708-4682	เต็มๆ	adj	22908	full		2	adj;adv	滿的	authored_needs_review
th5000-cand-20260708-4685	คลั่ง	v	32528	madden	mad; insane; rage	2	v	發狂；狂怒	authored_needs_review
th5000-cand-20260708-4688	กลิ้ง	v	31288	roll	rotate; trundle	1	v	卷	authored_needs_review
th5000-cand-20260708-4692	บางแห่ง	n	25727	somewhere	someplace	1	n	某處	authored_needs_review
th5000-cand-20260708-4695	แม่ฮ่องสอน	n	35513	Mae Hong Son		1	n	夜豐頌	authored_needs_review
th5000-cand-20260708-4698	หลาบ	v	36073	be afraid to do something	be scared	1	v	害怕做某件事	authored_needs_review
th5000-cand-20260708-4701	ดินแดง	n	33840	laterite	red iron oxide; rouge	1	n	紅土	authored_needs_review
th5000-cand-20260708-4705	เวชศาสตร์	n	18345	medical sciences	medicine	1	n	醫學科學	authored_needs_review
th5000-cand-20260708-4708	หากว่า	conj	7822	if	in the event of; in case of; provided that; supposing that	1	conj	如果	authored_needs_review
th5000-cand-20260708-4711	เป็นอยู่	v	16392	exist		1	v	存在	authored_needs_review
th5000-cand-20260708-4714	บาตร	n	25724	monk's alms-bowl		1	n	和尚的缽	authored_needs_review
th5000-cand-20260708-4717	นั่นแหละ	det	35193	there	Quite so	1	det	正是如此；就是那樣	authored_needs_review
th5000-cand-20260708-4720	ออกอากาศ	v	6745	broadcast	be on the air	1	v	播出；廣播	authored_needs_review
th5000-cand-20260708-4723	ความใน	n	32792	secret	furtiveness; clandestineness	1	n	秘密	authored_needs_review
th5000-cand-20260708-4726	ฮวงจุ้ย	n	798	Chinese belief of how to locate a building		2	n	中國人對如何定位建築物的信仰	authored_needs_review
th5000-cand-20260708-4730	มหาบัณฑิต	n	5538	holder of a master's degree	Master (of science, engineering, medicine)	1	n	碩士學位持有者	authored_needs_review
th5000-cand-20260708-4733	บอบ	adj	25515	weak	faint; feeble	1	adj	虛弱的	authored_needs_review
th5000-cand-20260708-4736	ตั้งชื่อ	v	21370	name	call; assume a name; choose a name; denominate	1	v	命名；取名	authored_needs_review
th5000-cand-20260708-4739	แมก	n	35459	tree	wood	1	n	樹	authored_needs_review
th5000-cand-20260708-4742	เข้มแข็ง	v	10820	be vigorous	be strong	1	v	精力充沛；強健	authored_needs_review
th5000-cand-20260708-4745	เพลา	n	15077	time	period	4	n;v	時間	authored_needs_review
th5000-cand-20260708-4748	อ่อนโยน	adj	8046	gentle	tender; soft	1	adj	溫和的	authored_needs_review
th5000-cand-20260708-4751	ความเคลื่อนไหว	n	37623	movement	motion; action	1	n	移動	authored_needs_review
th5000-cand-20260708-4755	มุกดา	n	15951	pearl	round small silvery-white mass formed inside the shell of oyster; kind of gem	1	n	珍珠	authored_needs_review
th5000-cand-20260708-4759	มอม	v	11968	soil	dirty; blacken; smirch; foul; defile	3	adj;v	弄髒；玷污	authored_needs_review
th5000-cand-20260708-4762	ท้าว	n	34308	title of authority for king, prince, lady ruler, sovereign		2	n	國王、王子、女統治者或君主的尊稱	authored_needs_review
th5000-cand-20260708-4765	อุทิศ	v	4617	sacrifice	dedicate; devote; offer; give	3	v	犧牲；奉獻	authored_needs_review
th5000-cand-20260708-4768	ถือได้ว่า	v	233	be held to be	be looked upon as	1	v	被認為是	authored_needs_review
th5000-cand-20260708-4771	ดุม	n	33912	button		2	n	鈕扣	authored_needs_review
th5000-cand-20260708-4774	ตกเป็น	v	34002	become		1	v	變得	authored_needs_review
th5000-cand-20260708-4778	ห่างไกล	adv	3888	far	a long way; afar; a great distance	1	adv	遙遠地；遠遠地	authored_needs_review
th5000-cand-20260708-4781	ปลอก	n	27453	collar	band	2	n	衣領	authored_needs_review
th5000-cand-20260708-4784	อิสรภาพ	n	4555	freedom	independence; liberation	1	n	自由	authored_needs_review
th5000-cand-20260708-4787	บัตรประชาชน	n	288	ID card	identification card; identity card	1	n	身分證	authored_needs_review
th5000-cand-20260708-4790	อาวุโส	adj	2614	senior		1	adj	資深的；年長的	authored_needs_review
th5000-cand-20260708-4793	พระพุทธเจ้า	n	14152	Buddha		1	n	佛陀	authored_needs_review
th5000-cand-20260708-4796	ตลาดหลักทรัพย์	n	22629	stock exchange		1	n	證券交易所	authored_needs_review
th5000-cand-20260708-4799	ความมั่งคั่ง	n	9141	wealth	richness; affluence; opulence	1	n	財富	authored_needs_review
th5000-cand-20260708-4803	เคร่งครัด	v	12477	be strict	be serious; be stiff; be rigorous; be stringent; be austere	3	adj;adv;v	嚴格	authored_needs_review
th5000-cand-20260708-4807	อ่างทอง	n	19268	Ang Thong		1	n	紅統	authored_needs_review
th5000-cand-20260708-4810	กลุ่มคน	n	11544	crowd	throng; group; community	1	n	人群	authored_needs_review
th5000-cand-20260708-4813	อัญมณี	n	8055	jewel	gem	1	n	寶石	authored_needs_review
th5000-cand-20260708-4816	สามัคคี	n	3280	harmony	congruity	3	n;v	和諧	authored_needs_review
th5000-cand-20260708-4820	รอม	n	1605	Read Only Memory	ROM	1	n	唯讀記憶體	authored_needs_review
th5000-cand-20260708-4823	เทอม	n	5273	term		3	clas;n	學期	authored_needs_review
th5000-cand-20260708-4826	ภาชนะ	n	9586	container	utensil; ware; vessel; receptacle	1	n	容器	authored_needs_review
th5000-cand-20260708-4829	สตูล	n	18594	Satun		1	n	沙敦	authored_needs_review
th5000-cand-20260708-4832	ห้องอาหาร	n	7796	dining-room	eating-room; restaurant	1	n	飯廳	authored_needs_review
th5000-cand-20260708-4835	คาถา	n	11175	spell	incantation; magic	1	n	咒語；符咒	authored_needs_review
th5000-cand-20260708-4838	ดั่ง	adp	8652	like	such; as; as if	1	prep	像；如同	authored_needs_review
th5000-cand-20260708-4841	เพื่อนบ้าน	n	5477	neighbor	neighbour	1	n	鄰居	authored_needs_review
th5000-cand-20260708-4844	เรียว	n	6882	stay ropes for sail		3	adj;n	帆用繩索	authored_needs_review
th5000-cand-20260708-4848	คำเตือน	n	11315	warning	caution; notification	1	n	警告	authored_needs_review
th5000-cand-20260708-4851	มุง	v	5598	crowd around	throng; gather around	2	v	聚集在周圍；圍攏	authored_needs_review
th5000-cand-20260708-4854	สับสน	v	20122	jumble	muddle; confuse	1	v	混亂	authored_needs_review
th5000-cand-20260708-4857	พารามิเตอร์	n	14659	parameter		1	n	參數	authored_needs_review
th5000-cand-20260708-4862	คาดคิด	v	11207	expect	anticipate; hope	1	v	預計	authored_needs_review
th5000-cand-20260708-4865	ตราสาร	n	22352	document	instrument; printed matter	1	n	文件	authored_needs_review
th5000-cand-20260708-4868	ถูกต้องตามกฎหมาย	v	23496	be legal	be lawful; be licit	1	v	合法	authored_needs_review
th5000-cand-20260708-4871	ตลอดกาล	adv	22565	forever	everlasting; eternity; perpetually; endlessly; eternally	1	adv	永遠	authored_needs_review
th5000-cand-20260708-4874	รายปี	adj	5876	yearly	annual	1	adj	每年	authored_needs_review
th5000-cand-20260708-4877	อธิบดี	n	37532	director-general		2	n	總幹事	authored_needs_review
th5000-cand-20260708-4880	หนาแน่น	v	35976	overcrowd	be dense; be crowded	2	adv;v	過度擁擠	authored_needs_review
th5000-cand-20260708-4883	มูน	n	15793	hillock	earth mound; heap; knoll	3	n;v	小丘；土堆	authored_needs_review
th5000-cand-20260708-4886	บุคลิก	n	25633	personality	character	1	n	性格	authored_needs_review
th5000-cand-20260708-4889	ในเวลานี้	n	38246	at this time	now; meanwhile	1	n	此時	authored_needs_review
th5000-cand-20260708-4892	ที่หนึ่ง	adv	34358	first		1	adv	首先；第一	authored_needs_review
th5000-cand-20260708-4895	ออนซ์	clf	19248	ounce		1	clas	盎司	authored_needs_review
th5000-cand-20260708-4898	กักเก็บ	v	39916	store	reserve; keep; maintain	1	v	儲存；保留	authored_needs_review
th5000-cand-20260708-4901	ลูกปืน	n	7070	bullet	projectile; shot; cartridge	1	n	子彈	authored_needs_review
th5000-cand-20260708-4904	คนอื่นๆ	pron	31068	others	the others; other ones; other	1	pron	其他人	authored_needs_review
th5000-cand-20260708-4907	ช่วยตัวเอง	v	2236	masturbate		2	v	自慰	authored_needs_review
th5000-cand-20260708-4910	ประนอม	v	27535	make concessions	compromise; concede to another's wishes; conciliate; be conciliated; come to terms	1	v	讓步；妥協	authored_needs_review
th5000-cand-20260708-4913	รสเด็ด	v	1289	be delicious	be tasty	2	adj;v	好吃；美味	authored_needs_review
th5000-cand-20260708-4916	ระบบนิเวศ	n	4276	ecology		1	n	生態	authored_needs_review
th5000-cand-20260708-4919	ความลึก	n	37820	depth	deepness; lowness	1	n	深度	authored_needs_review
th5000-cand-20260708-4922	เน้นย้ำ	v	25411	repeat	emphasize; reiterate	1	v	重複	authored_needs_review
th5000-cand-20260708-4926	สักการะ	v	7436	worship	pay homage to; make a pilgrimage to; offer sacrifices	1	v	崇拜	authored_needs_review
th5000-cand-20260708-4929	กระทำการ	v	2155	do		1	v	做	authored_needs_review
th5000-cand-20260708-4933	ประธานาธิบดี	n	27538	president		1	n	總統	authored_needs_review
th5000-cand-20260708-4937	ทางอากาศ	n	24927	by air		1	n	空運；經由空路	authored_needs_review
th5000-cand-20260708-4941	จิ๋ว	adj	38626	midget	miniature; very small	1	adj	極小的；迷你的	authored_needs_review
th5000-cand-20260708-4944	ต้นขา	n	34051	thigh		1	n	大腿	authored_needs_review
th5000-cand-20260708-4947	ประกันสังคม	n	27089	social security		1	n	社會保險	authored_needs_review
th5000-cand-20260708-4950	รายรับ	n	26506	income	receipts; revenue; takings	1	n	收入	authored_needs_review
th5000-cand-20260708-4953	ปราบปราม	v	27378	suppress	conquer; repress; quash; subjugate; quell; put down; vanquish	1	v	壓制；鎮壓	authored_needs_review
th5000-cand-20260708-4957	ปลดปล่อย	v	27475	free	release; liberate; set free; emancipate	1	v	釋放；解放	authored_needs_review
th5000-cand-20260708-4960	รายใหญ่	adj	573	major	main; important; chief; leading	1	adj	主要的；重要的	authored_needs_review
th5000-cand-20260708-4963	ละเลย	v	6960	neglect	ignore; overlook; be remiss; omit	1	v	忽視	authored_needs_review
th5000-cand-20260708-4966	หน่วยกิต	n	3867	credit		1	n	信用	authored_needs_review
th5000-cand-20260708-4969	ภาคี	n	3770	member	participant; party; adherent	2	adj;n	成員	authored_needs_review
th5000-cand-20260708-4972	ค่ำคืน	n	11094	night	evening; nightfall; night-time; darkness	1	n	夜晚	authored_needs_review
th5000-cand-20260708-4975	คราวนี้	n	31188	this occasion	this time; now; at present; at this time	1	n	這次	authored_needs_review
th5000-cand-20260708-4978	ใบสมัคร	n	5375	application		1	n	物體；物質	authored_needs_review
th5000-cand-20260708-4982	ปลายนิ้ว	n	13278	fingertip		1	n	指尖	authored_needs_review
th5000-cand-20260708-4986	ทางทะเล	adj	24895	by sea		1	adj	海上的；經由海路的	authored_needs_review
th5000-cand-20260708-4989	ข่มขืน	v	32290	rape	ravish; violate	1	v	強姦；性侵	authored_needs_review
th5000-cand-20260708-4992	ผิวขาว	n	5429	white races	white man/woman	2	adj;n	白種人	authored_needs_review
th5000-cand-20260708-4996	ก๋ง	n	29326	grandfather	granddad; grandpa	1	n	祖父	authored_needs_review
th5000-cand-20260708-4999	แถลงข่าว	v	34291	(make a) statement	give information; publish a statement; publish news; inform	1	v	發表聲明；陳述	authored_needs_review
