source_candidate_id	normalized_lemma	pos	yaitron_entry_id	translation_en	similar_translations_en	headword_entry_count	headword_pos_values	translation_zh_tw_candidate	candidate_status
th5000-cand-20260708-4448	เคาน์เตอร์	n	12615	counter	desk	1	n	櫃檯	authored_needs_review
th5000-cand-20260708-4451	บารมี	n	25672	popularity	merit; virtue	3	n	聲望；威望	authored_needs_review
th5000-cand-20260708-4454	ปื้อ	adj	15726	extremely black	pitch-black; jet-black; very dark	1	adj	極黑	authored_needs_review
th5000-cand-20260708-4458	เป็นกลาง	v	16343	be neutral	be impartial; be fair; be unprejudiced; be unbiased; be equitable	2	adj;v	中立	authored_needs_review
th5000-cand-20260708-4461	ในขณะเดียวกัน	conj	40324	meanwhile	at the same time	1	conj	同時	authored_needs_review
th5000-cand-20260708-4464	ดำน้ำ	v	33812	dive	submerge; remain under water	1	v	潛水	authored_needs_review
th5000-cand-20260708-4467	มากมายก่ายกอง	adv	37687	enormously	immensely; hugely; colossally; massively; mightily; tremendously	1	adv	極其；非常	authored_needs_review
th5000-cand-20260708-4470	สนิม	n	3071	rust		4	n	鏽；鐵鏽	authored_needs_review
th5000-cand-20260708-4473	ทำร้าย	v	24481	harm	do harm; hurt	1	v	傷害	authored_needs_review
th5000-cand-20260708-4476	รวมตัว	v	1286	assemble	collect; gather together; gather into a group; rally; muster; come together to; combine into a group	1	v	集合；聚集	authored_needs_review
th5000-cand-20260708-4479	ชู้	n	28546	adulterer	paramour; lover; mistress	1	n	通姦者	authored_needs_review
th5000-cand-20260708-4482	แพร่ระบาด	v	3726	spread out	be prevalent; be dispersed; be disseminated	1	v	傳播；蔓延	authored_needs_review
th5000-cand-20260708-4485	การถ่ายภาพ	n	1929	photography		1	n	攝影	authored_needs_review
th5000-cand-20260708-4488	น่าเบื่อ	v	25072	be boring	dull; be tedious; be tiresome	2	adj;v	無聊	authored_needs_review
th5000-cand-20260708-4492	กันสาด	n	31621	awning	eaves	1	n	遮陽篷	authored_needs_review
th5000-cand-20260708-4495	ทศวรรษ	n	24461	decade	ten years	1	n	十年	authored_needs_review
th5000-cand-20260708-4499	ดึก	n	33891	late		1	n	深夜；夜深時分	authored_needs_review
th5000-cand-20260708-4502	แต่อย่างใด	adv	4355	anyhow	anyway	1	adv	無論如何	authored_needs_review
th5000-cand-20260708-4505	โล่ง	adj	2928	bare		2	adj;adv	裸露的	authored_needs_review
th5000-cand-20260708-4509	โต้ตอบ	v	23086	reply	answer; respond	2	v	回覆	authored_needs_review
th5000-cand-20260708-4512	มาลัย	n	16027	garland	wreath	2	n	花環	authored_needs_review
th5000-cand-20260708-4516	ลายเซ็น	n	6059	signature		1	n	簽名	authored_needs_review
th5000-cand-20260708-4519	ดาก	n	33721	a prolapsing of the rectum		1	n	直腸脫垂	authored_needs_review
th5000-cand-20260708-4523	ปัตตานี	n	13465	Pattani		1	n	北大年府	authored_needs_review
th5000-cand-20260708-4526	คืบ	n	12304	palm span		3	clas;n;v	一拃（拇指與小指張開的距離）	authored_needs_review
th5000-cand-20260708-4529	วิจัยและพัฒนา	n	1619	research and development	R&D	1	n	研究與開發	authored_needs_review
th5000-cand-20260708-4532	คว้าแชมป์	v	3546	snatch the championship		1	v	奪冠	authored_needs_review
th5000-cand-20260708-4535	อีสป	n	19113	Aesop		1	n	伊索	authored_needs_review
th5000-cand-20260708-4539	คอนโดมิเนียม	n	11748	condominium		1	n	公寓	authored_needs_review
th5000-cand-20260708-4542	พอสมควร	adv	14473	moderately	reasonably	1	adv	適度地	authored_needs_review
th5000-cand-20260708-4545	พระนาง	n	14134	Her Majesty	Her Royal Highness; princess; queen	1	n	女王陛下	authored_needs_review
th5000-cand-20260708-4548	ชาวต่างชาติ	n	28325	foreigner	alien	1	n	外國人	authored_needs_review
th5000-cand-20260708-4551	วิทยานิพนธ์	n	6178	thesis		1	n	論文	authored_needs_review
th5000-cand-20260708-4554	หญิงสาว	n	35960	young girl	maiden	1	n	年輕女孩	authored_needs_review
th5000-cand-20260708-4557	เห็นด้วย	v	37680	go along with	follow; conform; haul; comply with; agree with	1	v	同意；贊同	authored_needs_review
th5000-cand-20260708-4560	ครบเครื่อง	adv	31106	fully dressed	fully decorated; fully equipped; with full ingredients	1	adv	穿戴整齊	authored_needs_review
th5000-cand-20260708-4563	แคนาดา	n	12650	Canada		1	n	加拿大	authored_needs_review
th5000-cand-20260708-4566	รับสาย	v	26746	answer the telephone	answer the phone	1	v	接電話	authored_needs_review
th5000-cand-20260708-4569	พิถี	n	14712	road	way; path	1	n	路	authored_needs_review
th5000-cand-20260708-4572	เชิงพาณิชย์	adj	28639	commercial		1	adj	商業的	authored_needs_review
th5000-cand-20260708-4575	สติกเกอร์	n	18592	sticker		1	n	貼紙	authored_needs_review
th5000-cand-20260708-4579	อธิการบดี	n	37531	chancellor	president of a university; rector of a university or college	2	n	校長	authored_needs_review
th5000-cand-20260708-4582	พิถีพิถัน	v	14713	be punctilious	be careful; be meticulous; be fastidious	2	adv;v	一絲不苟	authored_needs_review
th5000-cand-20260708-4585	ตำรา	n	21513	textbook	treatise; reference book; classical works; collection of formulas or recipes; technical book; manual; authority; orthodoxy	1	n	課本	authored_needs_review
th5000-cand-20260708-4588	ฟิลิปปินส์	n	15374	Philippines		1	n	菲律賓	authored_needs_review
th5000-cand-20260708-4591	ล่าม	n	7030	interpreter	commentator; translator	2	n;v	口譯員	authored_needs_review
th5000-cand-20260708-4595	เอ่ย	v	4085	utter	pronounce; say; speak; mention; express; articulate	1	v	說出	authored_needs_review
th5000-cand-20260708-4598	เป็นเพื่อน	v	16200	accompany		2	v	陪伴	authored_needs_review
th5000-cand-20260708-4601	ล่ำ	adj	37348	muscular	stout; stalwart; sturdy; robust; brawny; athletic; strong	2	adj	肌肉發達的	authored_needs_review
th5000-cand-20260708-4604	จักรวาล	n	33039	universe	cosmos	1	n	宇宙	authored_needs_review
th5000-cand-20260708-4608	ย้อม	v	26998	dye	color; stain; tint; lacquer	1	v	染色	authored_needs_review
th5000-cand-20260708-4611	ข้อเท็จจริง	n	32431	fact	truth; evidence; matters of fact	1	n	事實	authored_needs_review
th5000-cand-20260708-4614	มหกรรม	n	28236	festival	celebration; festivity	1	n	節慶	authored_needs_review
th5000-cand-20260708-4617	ค้ำประกัน	v	11386	guarantee	ensure; assure; warrant; attest; insure; certify	1	v	保證	authored_needs_review
th5000-cand-20260708-4620	คุกคาม	v	12266	threaten	menace; browbeat; intimidate; bully; cow; frighten	1	v	威脅	authored_needs_review
th5000-cand-20260708-4623	ฉีดวัคซีน	v	3613	vaccinate	immunize; inoculate	1	v	接種疫苗	authored_needs_review
th5000-cand-20260708-4627	ปัสสาวะ	n	13431	urine		2	n;v	尿液	authored_needs_review
th5000-cand-20260708-4630	เคือง	v	12637	irritate	annoy; be sore	2	v	使惱怒；惹惱	authored_needs_review
th5000-cand-20260708-4633	เคล้า	v	12570	wallow	fondle; pet	2	v	打滾	authored_needs_review
th5000-cand-20260708-4636	ตั้งกระทู้	v	1049	interrogate	quiz; question; query	1	v	質問；盤問	authored_needs_review
th5000-cand-20260708-4639	เป็นปกติ	adj	16097	normal	natural; usual; common; regular; ordinary; general	2	adj;adv	正常	authored_needs_review
th5000-cand-20260708-4643	ตลาดหุ้น	n	22630	stock exchange		1	n	證券交易所	authored_needs_review
th5000-cand-20260708-4646	ที่ประชุม	n	34316	conference	meeting; convention; assembly; congress; convention; colloquium; parley; interchange	1	n	會議	authored_needs_review
th5000-cand-20260708-4649	น้อยที่สุด	det	38368	least	smallest; slightest; tiniest; minutest; fewest	1	det	最少；最小	authored_needs_review
th5000-cand-20260708-4653	แหล่งที่มา	n	7909	source	origin; root; derivation; base	1	n	來源	authored_needs_review
th5000-cand-20260708-4658	กราบ	n	30050	gunwale	ship's sides	2	n;v	船舷	authored_needs_review
th5000-cand-20260708-4661	แฝด	n	13950	love potion	love philter	2	adj;n	媚藥；愛情魔藥	authored_needs_review
th5000-cand-20260708-4664	โรย	v	2914	sprinkle	scatter	6	v	灑	authored_needs_review
th5000-cand-20260708-4668	โขนง	n	10667	eye-brow		1	n	眉毛	authored_needs_review
th5000-cand-20260708-4671	สุม	v	12140	pile up	heap up; accumulate; stack up; amass; assemble	1	v	堆積起來	authored_needs_review
th5000-cand-20260708-4674	ระดม	v	5806	mobilize	assemble; muster; gather; come in force	1	v	動員	authored_needs_review
th5000-cand-20260708-4677	ทวง	v	24322	demand	ask for; require; press; request; claim; inquire; question	1	v	要求；催討	authored_needs_review
th5000-cand-20260708-4681	ไก่ชน	n	32193	fighting cock		1	n	鬥雞	authored_needs_review
th5000-cand-20260708-4684	แหล่งท่องเที่ยว	n	40812	tourist attraction	tourism location	1	n	旅遊景點	authored_needs_review
th5000-cand-20260708-4687	รณรงค์	v	4268	campaign		1	v	發起運動；宣傳	authored_needs_review
th5000-cand-20260708-4691	จืด	v	37705	be tasteless	be insipid	2	v	無味	authored_needs_review
th5000-cand-20260708-4694	โกน	v	32160	shave (off)		1	v	剃除	authored_needs_review
th5000-cand-20260708-4697	กั๊ก	clf	31554	quarter		1	clas	四分之一；一刻鐘	authored_needs_review
th5000-cand-20260708-4700	พัชร	n	14535	diamond		1	n	鑽石	authored_needs_review
th5000-cand-20260708-4704	พ้อง	v	14430	be identical	be alike; coincide; be the same	1	v	相同	authored_needs_review
th5000-cand-20260708-4707	เบ็ด	n	5346	fishhook	hook; barbed hook	1	n	魚鉤	authored_needs_review
th5000-cand-20260708-4710	เต็นท์	n	22862	tent	marquee	1	n	帳篷	authored_needs_review
th5000-cand-20260708-4713	เหงา	v	36472	feel lonely	feel lonesome	1	v	感到孤獨	authored_needs_review
th5000-cand-20260708-4716	โปรตุเกส	n	16697	Portugal		1	n	葡萄牙	authored_needs_review
th5000-cand-20260708-4719	โจ้	v	33408	play		2	v	玩	authored_needs_review
th5000-cand-20260708-4722	เทพเจ้า	n	8427	god	divinity; deity; supernatural being	1	n	神明；神祇	authored_needs_review
th5000-cand-20260708-4725	เจ๋ง	v	4812	be great	cool; smart; excellent; outstanding; exceptional	1	v	很棒	authored_needs_review
th5000-cand-20260708-4729	ฝึกซ้อม	v	13912	practice	drill; coach	1	v	練習	authored_needs_review
th5000-cand-20260708-4732	เมธ	n	35388	sacrifice		1	n	犧牲	authored_needs_review
th5000-cand-20260708-4735	ออมทรัพย์	v	37557	save up	economize	2	v	存起來	authored_needs_review
th5000-cand-20260708-4738	เล็ง	v	17921	stare	aim	2	v	凝視	authored_needs_review
th5000-cand-20260708-4741	ปฏิบัติหน้าที่	v	8557	perform one's duty	perform one's mission; do one's task; carry out one's duty; discharge one's duty	1	v	履行職責	authored_needs_review
th5000-cand-20260708-4744	เข้าที	v	11023	make sense	be appropriate; be decent; be suitable	1	v	有道理	authored_needs_review
th5000-cand-20260708-4747	ที่ต่ำ	n	24641	lowland		1	n	低地	authored_needs_review
th5000-cand-20260708-4750	โหน	v	6676	swing	hang; dangle; cling	1	v	懸吊；擺盪	authored_needs_review
th5000-cand-20260708-4753	โลม	v	18071	caress	fondle; pet	1	v	愛撫	authored_needs_review
th5000-cand-20260708-4758	ลับแล	n	17759	legendary town which can be found by chance	hidden city	2	n	偶然間才會發現的傳說小鎮	authored_needs_review
th5000-cand-20260708-4761	พอที่	adv	14449	suitable	appropriately	1	adv	適合的	authored_needs_review
th5000-cand-20260708-4764	ความใส	n	11479	brightness	clearness; limpidity; transparency; translucency	1	n	亮度	authored_needs_review
th5000-cand-20260708-4767	เทศบาลเมือง	n	34573	municipality	local administration	1	n	市鎮自治機關	authored_needs_review
th5000-cand-20260708-4770	แคบ	v	12652	be narrow	be not wide; be small in width	1	v	狹窄	authored_needs_review
th5000-cand-20260708-4773	ไว้ใจได้	v	40536	trust	rely on; count on; depend on; bank on	1	v	信任	authored_needs_review
th5000-cand-20260708-4776	สายฟ้า	n	20020	thunderbolt	bolt	1	n	霹靂	authored_needs_review
th5000-cand-20260708-4780	ยกย่อง	v	26914	esteem	respect; value; admire; praise	1	v	尊重	authored_needs_review
th5000-cand-20260708-4783	บาสเกตบอล	n	25598	basketball		1	n	籃球	authored_needs_review
th5000-cand-20260708-4786	ลองดู	v	4303	try out	try	1	v	嘗試一下	authored_needs_review
th5000-cand-20260708-4789	เต๋า	n	22935	Taoism		2	n	道教	authored_needs_review
th5000-cand-20260708-4792	ระเหย	v	5819	evaporate	volatilize; volatilise	1	v	蒸發	authored_needs_review
th5000-cand-20260708-4795	แอฟริกา	n	3452	Africa		2	n	非洲	authored_needs_review
th5000-cand-20260708-4798	เปลือง	v	15879	waste	cost; consume; lose; spend; be used up; dissipate; squander; be extravagant with	2	v	浪費；耗費	authored_needs_review
th5000-cand-20260708-4802	สัตว์ป่า	n	2127	wild animal		2	n	野生動物	authored_needs_review
th5000-cand-20260708-4805	คืบหน้า	v	12306	progress	advance; develop; proceed; increase	1	v	進展	authored_needs_review
th5000-cand-20260708-4809	ศาลเจ้า	n	2965	joss house		2	n	廟宇	authored_needs_review
th5000-cand-20260708-4812	อาคารเรียน	n	39001	school building	education building	2	n	校舍；教學大樓	authored_needs_review
th5000-cand-20260708-4815	เสียดาย	v	6528	deplore	bemoan; bewail; lament	2	v	痛惜	authored_needs_review
th5000-cand-20260708-4819	ทันตกรรม	n	40275	dentistry		1	n	牙科	authored_needs_review
th5000-cand-20260708-4822	ตูม	n	22849	bale-fruit	Aegle marmelos	3	adj;adv;n	木橘（貝爾果）	authored_needs_review
th5000-cand-20260708-4825	กรณีศึกษา	n	3978	case study		1	n	案例研究	authored_needs_review
th5000-cand-20260708-4828	เรื้อรัง	adj	4756	chronic	persistents lingering; prolonged; recurrent	2	adj	慢性的	authored_needs_review
th5000-cand-20260708-4831	เครื่องเสียง	n	1740	stereo	electroacoustic	1	n	音響；立體音響	authored_needs_review
th5000-cand-20260708-4834	การอนุมัติ	n	8998	approval	permission	1	n	核准	authored_needs_review
th5000-cand-20260708-4837	ทั่วๆ	adv	24804	thoroughly	generally; all over	1	adv	徹底地	authored_needs_review
th5000-cand-20260708-4840	เข้าที่	v	11021	suit	appropriate; accommodate	2	v	合適；適合	authored_needs_review
th5000-cand-20260708-4843	สถานทูต	n	3040	legation		2	n	公使館	authored_needs_review
th5000-cand-20260708-4847	งานหนัก	n	4219	hard work	heavy work	1	n	艱苦工作；繁重工作	authored_needs_review
th5000-cand-20260708-4850	ธิดา	n	34835	daughter	female child; girl; offspring; heiress; female dependent	1	n	女兒	authored_needs_review
th5000-cand-20260708-4853	กรวด	n	29540	pebble	grit; gravel; stone; coarse sand	2	n;v	卵石	authored_needs_review
th5000-cand-20260708-4856	การฟื้นฟู	n	4788	restoration	reconstruction; repair	1	n	恢復	authored_needs_review
th5000-cand-20260708-4861	ชั้นใน	n	28078	inside	interior; inner part/layer	2	adj;n	裡面	authored_needs_review
th5000-cand-20260708-4864	โครก	n	12702	onomatopoeia of snoring sound	harsh sound as of snoring; passing wind from the stomach or gushing water	1	n	鼾聲的狀聲詞	authored_needs_review
th5000-cand-20260708-4867	เก๊	adj	9676	fake	false; counterfeit; spurious; sham; bogus	1	adj	假的	authored_needs_review
th5000-cand-20260708-4870	ทำผิด	v	24491	make a mistake	do something wrong	1	v	犯錯	authored_needs_review
th5000-cand-20260708-4873	มีนัย	v	4252	imply	hint	1	v	暗示	authored_needs_review
th5000-cand-20260708-4876	เนื่องมาจาก	conj	4334	owing to	because; due to	1	conj	由於	authored_needs_review
th5000-cand-20260708-4879	รากฐาน	n	9307	foundation	footing; basis; bedrock	2	n	基礎；根基	authored_needs_review
th5000-cand-20260708-4882	กลืน	v	38016	swallow	gulp down; devour; gobble; engulf	2	v	吞嚥；吞下	authored_needs_review
th5000-cand-20260708-4885	ปลัก	n	13184	muddy place	mud puddle; mire; wallow	1	n	泥濘的地方	authored_needs_review
th5000-cand-20260708-4888	บิดา	n	25576	father		1	n	父親	authored_needs_review
th5000-cand-20260708-4891	เพื่อนฝูง	n	9548	friends	company	1	n	朋友	authored_needs_review
th5000-cand-20260708-4894	ฉ้อ	v	23928	defraud	embezzle; bilk; fleece; gyp; rook; cheat; swindle; rip off	1	v	詐騙	authored_needs_review
th5000-cand-20260708-4897	เทวดา	n	38755	god	goddess; angel	1	n	神明；天神	authored_needs_review
th5000-cand-20260708-4900	แทนที่จะ	adv	3934	instead of		1	adv	而不是	authored_needs_review
th5000-cand-20260708-4903	ขาเข้า	n	10533	import	incoming	2	adj;n	進口	authored_needs_review
th5000-cand-20260708-4906	มารดา	n	16043	mother		2	n	母親	authored_needs_review
th5000-cand-20260708-4909	กรรมการผู้จัดการ	n	29526	managing  director	manager of the board	1	n	總經理；常務董事	authored_needs_review
th5000-cand-20260708-4912	งานเลี้ยง	n	12840	banquet	feast; dinner; dinner party	1	n	宴會	authored_needs_review
th5000-cand-20260708-4915	สดๆ	v	18584	be fresh	be live; be green	3	adj;adv;v	新鮮	authored_needs_review
th5000-cand-20260708-4918	ข้อควรระวัง	n	32358	caution	warning	2	n	注意事項；警告	authored_needs_review
th5000-cand-20260708-4921	ชนบท	n	38378	countryside	up-country; the country; rural areas	1	n	鄉村	authored_needs_review
th5000-cand-20260708-4925	จอมเกล้า	n	3590	Chom Klao		1	n	宗克勞	authored_needs_review
th5000-cand-20260708-4928	งานศิลปะ	n	32944	art		1	n	藝術	authored_needs_review
th5000-cand-20260708-4932	ตรุ	n	22586	prison	jail; cell; dungeon	1	n	監獄	authored_needs_review
th5000-cand-20260708-4936	ระทึกใจ	v	26107	excite	tremble with terror; be extremely frightened	2	adj;v	使人緊張；令人驚心	authored_needs_review
th5000-cand-20260708-4940	ยโสธร	n	26960	Yasothon		1	n	益梭通府	authored_needs_review
th5000-cand-20260708-4943	ระยะไกล	n	38413	long distance	lengthy distance	2	adj;n	長距離	authored_needs_review
th5000-cand-20260708-4946	กสิกร	n	31367	farmer	stock farmer; peasant; agriculturist; planter	1	n	農民	authored_needs_review
th5000-cand-20260708-4949	ตามเวลา	adv	21464	punctually	on time; according to scheduled time	1	adv	準時	authored_needs_review
th5000-cand-20260708-4952	ถึงขั้น	conj	23417	too…to		1	conj	甚至到了……程度	authored_needs_review
th5000-cand-20260708-4955	ลำไส้	n	656	intestine		1	n	腸	authored_needs_review
th5000-cand-20260708-4959	การกีฬา	n	31827	sports	games	1	n	體育；運動	authored_needs_review
th5000-cand-20260708-4962	ลงโทษ	v	17439	punish	penalize; chastise	1	v	懲罰	authored_needs_review
th5000-cand-20260708-4965	มีผลกระทบ	v	4097	affect	influence; bear upon; impinge upon; have an effect/impact on	1	v	影響	authored_needs_review
th5000-cand-20260708-4968	ประกาศรับ	v	2262	announce one is accepting application	announce accepting application	1	v	宣布徵求申請；公布受理申請	authored_needs_review
th5000-cand-20260708-4971	สนามกีฬา	n	18628	stadium	sports stadium; arena; ground for sports	1	n	體育場	authored_needs_review
th5000-cand-20260708-4974	ระดับความสูง	n	4432	altitude		1	n	海拔高度	authored_needs_review
th5000-cand-20260708-4977	กล่าวหา	v	38384	accuse	charge	1	v	指責	authored_needs_review
th5000-cand-20260708-4981	ขาออก	n	10052	departure		3	adj;n	出發	authored_needs_review
th5000-cand-20260708-4984	สร้างภาพ	v	3135	imagine	make a mental image; form an idea	1	v	想像	authored_needs_review
th5000-cand-20260708-4988	ชายฝั่ง	n	28304	coast	shore; bank	1	n	海岸	authored_needs_review
th5000-cand-20260708-4991	ตระหนักถึง	v	2246	realize	become aware of	1	v	意識到	authored_needs_review
th5000-cand-20260708-4995	กรีด	v	30098	slit	cut; slash	5	v	割開；劃開	authored_needs_review
th5000-cand-20260708-4998	สุขภาพจิต	n	3368	mental health		2	n	心理健康	authored_needs_review
